Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
Starbucks Coffee #6368,78701,11/06/2024,96,"501 W 15TH ST
AUSTIN, TX 78701
(30.27824, -97.74432)",2801814,Routine Inspection
OOB - Salt & Time Wine Shop,78702,10/31/2023,98,"1912 E 7TH ST
AUSTIN, TX 78702
(30.26255, -97.72117)",12395809,Routine Inspection
Del Valle Donuts,78617,11/10/2022,87,"12800 PEARCE LN
AUSTIN, TX 78617
(30.16944, -97.62188)",10292321,Routine Inspection
PF - Arby's,78660,02/08/2023,96,"1313 FM 685 RD
PFLUGERVILLE, TX 78660
(30.44888, -97.6055)",12392683,Routine Inspection
Bluebonnet Food Mart,78704,08/04/2023,93,"1701 BLUEBONNET LN
AUSTIN, TX 78704
(30.25457, -97.77195)",10543229,Routine Inspection
Del Valle Middle School,78617,04/26/2023,94,"5500 ROSS RD
AUSTIN, TX 78617
(30.17249, -97.62121)",2800662,Routine Inspection
Brodie Ranch Nursing and Rehabilitation Center,78748,10/31/2023,89,"2101 FRATE BARKER RD
AUSTIN, TX 78748
(30.14908, -97.84076)",12178229,Routine Inspection
Target T-1953 (Starbucks),78726,03/22/2023,97,"11220 FM 2222 RD
AUSTIN, TX 78726
(30.40009, -97.85117)",2802524,Routine Inspection
Sam's Club (Restaurant),78748,05/21/2024,99,"9900 S IH
AUSTIN, TX 78748",10626829,Routine Inspection
Mobil Food Mart #2,78701,03/28/2024,85,"717 E 7TH ST
AUSTIN, TX 78701
(30.26672, -97.73518)",2803620,Routine Inspection
Chipotle Mexican Grill #3328,78702,01/11/2024,99,"1109 E 5TH ST
AUSTIN, TX 78702
(30.2637, -97.73143)",12186362,Routine Inspection
Grisham Middle School,78750,03/05/2024,100,"10805 SCHOOL HOUSE LN
AUSTIN, TX 78750
(30.45669, -97.8065)",10314281,Routine Inspection
Galindo Elementary,78704,02/28/2023,100,"3800 S 2ND ST
AUSTIN, TX 78704
(30.22926, -97.7714)",2800146,Routine Inspection
Pelons,78701,09/10/2024,85,"802 RED RIVER ST
AUSTIN, TX 78701
(30.26865, -97.7364)",10730245,Routine Inspection
Pho Ha Noi,78753,07/05/2023,82,"11331 N LAMAR BLVD
AUSTIN, TX 78753
(30.38174, -97.68544)",12186421,Routine Inspection
LA Popular,78735,02/12/2024,93,"7415 SOUTHWEST PKWY
AUSTIN, TX 78735
(30.25571, -97.86778)",12398450,Routine Inspection
Alta's Cafe,78701,06/09/2022,89,"74 TRINITY ST
AUSTIN, TX 78701
(30.26127, -97.74148)",11054528,Routine Inspection
Southside Market & BBQ,78759,09/13/2022,93,"10515 N MOPAC EXPY
AUSTIN, TX 78759
(30.38982, -97.73297)",12186303,Routine Inspection
PF - Wingstop #1112,78660,01/13/2023,99,"18816 LIMESTONE COMMERCIAL DR
PFLUGERVILLE, TX 78660
(30.46913, -97.59581)",12186659,Routine Inspection
McDonalds,78729,07/17/2023,90,"13749 N US 183 HWY
AUSTIN, TX 78729
(30.46073, -97.79252)",12396739,Routine Inspection
Longhorn Daiquiris,78741,04/13/2022,76,"2410 E RIVERSIDE DR
AUSTIN, TX 78741
(30.23597, -97.72384)",12045986,Routine Inspection
PF - Pflugerville Middle School,78660,02/10/2023,99,"1600 SETTLERS VALLEY DR
PFLUGERVILLE, TX 78660
(30.4423, -97.64133)",12392634,Routine Inspection
El Borrego de Oro,78704,04/20/2023,83,"3900 S CONGRESS AVE
AUSTIN, TX 78704
(30.22416, -97.7636)",2802827,Routine Inspection
Brodie Park Market,78748,07/03/2023,90,"9001 BRODIE LN
AUSTIN, TX 78748
(30.19406, -97.84255)",11369050,Routine Inspection
Het Say,78741,05/25/2022,84,"2121 E OLTORF ST
AUSTIN, TX 78741
(30.23005, -97.73259)",11987074,Routine Inspection
Applebee's #8001,78744,07/28/2022,85,"6315 S IH
SVRD NB AUSTIN, TX 78744",10870122,Routine Inspection
River Oak Elementary,78758,12/19/2023,93,"12401 SCOFIELD FARMS DR
AUSTIN, TX 78758
(30.40817, -97.68723)",2800716,Routine Inspection
BC-Giovanni's Table,78738,03/14/2024,95,"11701 FM 2244 RD
BEE CAVE, TX 78738
(30.30881, -97.91857)",12179677,Routine Inspection
Eurest,78759,09/18/2023,99,"11500 N MOPAC EXPY
AUSTIN, TX 78759
(30.40758, -97.72692)",11731662,Routine Inspection
Donut Hub,78750,06/25/2024,90,"12129 N FM 620 RD
AUSTIN, TX 78750
(30.46113, -97.817)",12398306,Routine Inspection
"Austinite Market, The",78705,01/08/2024,94,"3318 HARMON AVE
AUSTIN, TX 78705
(30.29175, -97.72296)",12395852,Routine Inspection
Courtyard Austin Arboretum,78759,01/06/2022,89,"9409 STONELAKE BLVD
AUSTIN, TX 78759
(30.38539, -97.74027)",12185913,Routine Inspection
Lucy's Fried Chicken,78704,10/01/2024,86,"2218 COLLEGE AVE
AUSTIN, TX 78704
(30.24033, -97.75306)",10662269,Routine Inspection
Paper Route Bakery,78702,07/29/2022,94,"1010 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.2603, -97.73377)",12005319,Routine Inspection
Xing Long Chinese Cuisine,78750,03/11/2022,79,"13450 N US 183 HWY
AUSTIN, TX 78750
(30.44825, -97.78987)",12128099,Routine Inspection
Lavaca Street Bar,78701,01/09/2024,84,"405 LAVACA ST
AUSTIN, TX 78701
(30.26722, -97.74577)",2801820,Routine Inspection
Serranos Cafe & Cantina,78748,02/08/2024,80,"9500 S IH
AUSTIN, TX 78748",10120187,Routine Inspection
U PAK M,78748,07/08/2023,94,"11940 MANCHACA RD
AUSTIN, TX 78748
(30.14571, -97.83342)",2803509,Routine Inspection
El Caribe Mexican Restaurant,78751,03/15/2023,92,"5610 N LAMAR BLVD
AUSTIN, TX 78751
(30.32518, -97.72724)",2801949,Routine Inspection
Delta Gamma,78705,09/24/2024,100,"2419 RIO GRANDE ST
AUSTIN, TX 78705
(30.289, -97.74455)",2800185,Routine Inspection
Flea Market #C,78754,11/06/2022,99,"9500 E US 290 HWY
SVRD WB AUSTIN, TX 78754
(30.33157, -97.63073)",2800520,Routine Inspection
Rundberg Food Mart,78753,11/06/2024,94,"9318 N IH
SVRD SB AUSTIN, TX 78753
(30.35574, -97.68455)",10367658,Routine Inspection
Eddie V's #8502,78759,08/09/2022,88,"9400 ARBORETUM BLVD
AUSTIN, TX 78759
(30.38921, -97.75278)",11459941,Routine Inspection
PF-Typhoon TX Waterpark - Ray's Pizzeria,78660,06/01/2023,97,"18500 N SH
PFLUGERVILLE, TX 78660
(30.459688, -97.595109)",12393011,Routine Inspection
Shiner's Saloon,78701,02/23/2023,83,"422 CONGRESS AVE
AUSTIN, TX 78701
(30.26696, -97.74323)",10166446,Routine Inspection
Pepe's Taco,78752,08/02/2023,98,"1300 E ANDERSON LN BLDG D
AUSTIN, TX 78752
(30.33584, -97.68806)",12397565,Routine Inspection
Cinnaholic,78759,11/13/2023,90,"10000 RESEARCH BLVD
AUSTIN, TX 78759
(30.39296, -97.74722)",12396307,Routine Inspection
Barton Valley Rehabilitation and Healthcare Center,78735,10/26/2022,96,"4501 DUDMAR DR
AUSTIN, TX 78735
(30.23512, -97.80513)",12394825,Routine Inspection
Bar Peached,78703,02/16/2024,90,"1315 W 6TH ST
AUSTIN, TX 78703
(30.27377, -97.75989)",12082102,Routine Inspection
NorthEast High School,78752,12/08/2022,96,"7104 BERKMAN DR
AUSTIN, TX 78752
(30.32378, -97.68993)",2800242,Routine Inspection
7-Eleven Convenience Store #38104A,78752,03/30/2022,90,"614 E KOENIG LN
AUSTIN, TX 78752
(30.32082, -97.71476)",12045212,Routine Inspection
K C Donuts,78745,04/20/2022,88,"8106 BRODIE LN
AUSTIN, TX 78745
(30.20253, -97.83811)",2801846,Routine Inspection
Sabor Veracruz,78753,07/06/2023,96,"12601 TECH RIDGE BLVD
AUSTIN, TX 78753
(30.40051, -97.65794)",12396091,Routine Inspection
7-Eleven Convenience Store #36267B,78748,08/02/2022,85,"525 W SLAUGHTER LN
AUSTIN, TX 78748
(30.17207, -97.7995)",12395458,Routine Inspection
Cedar International Academy II,78753,08/25/2022,92,"8416 N IH
SVRD SB AUSTIN, TX 78753",10118311,Routine Inspection
OOB - Los Jalisciences,78752,07/14/2022,80,"6903 AIRPORT BLVD
AUSTIN, TX 78752
(30.33602, -97.71768)",2803018,Routine Inspection
JD's Supermarket #8 Kitchen & Bakery,78754,05/23/2023,95,"8807 CAMERON RD
AUSTIN, TX 78754
(30.34521, -97.67733)",12394196,Routine Inspection
Arby's,78702,02/14/2023,87,"1150 AIRPORT BLVD
AUSTIN, TX 78702
(30.27373, -97.69838)",12395985,Routine Inspection
Burnet Go To,78757,09/23/2022,93,"6800 BURNET RD
AUSTIN, TX 78757
(30.34393, -97.73875)",12396411,Routine Inspection
Dollar Tree #06372,78748,03/01/2022,94,"9500 S IH
AUSTIN, TX 78748",12392757,Routine Inspection
OOB - Mr. Natural,78704,08/31/2022,90,"2414 S LAMAR BLVD
AUSTIN, TX 78704
(30.24719, -97.77767)",2802068,Routine Inspection
PF - Go Xpress,78660,08/20/2024,89,"19500 N HEATHERWILDE BLVD
PFLUGERVILLE, TX 78660
(30.48819, -97.61065)",12186561,Routine Inspection
ABIA - Salvation Pizza,78719,12/19/2023,93,"3600 PRESIDENTIAL BLVD
AUSTIN, TX 78719
(30.20476, -97.66733)",12186432,Routine Inspection
La Mexiquense,78753,11/18/2022,93,"850 E RUNDBERG LN
AUSTIN, TX 78753
(30.35745, -97.6857)",12185750,Routine Inspection
College House Inc - Halstead,78705,03/03/2023,87,"1905 NUECES ST
AUSTIN, TX 78705
(30.28275, -97.74393)",10174988,Routine Inspection
Super Mercado Mexicana (Market),78753,01/05/2024,76,"701 MASTERSON PASS
AUSTIN, TX 78753
(30.37059, -97.69188)",11663071,Routine Inspection
La Superior Market #2 - Taqueria,78745,08/19/2024,79,"111 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.19214, -97.77985)",12396438,Routine Inspection
Accent Food Services - TC Tax Office,78751,07/19/2022,96,"5501 AIRPORT BLVD
AUSTIN, TX 78751
(30.3165, -97.71307)",12394532,Routine Inspection
Star Stop 78,78729,07/12/2022,80,"13775 N US 183 HWY
AUSTIN, TX 78729
(30.46212, -97.79334)",11028001,Routine Inspection
Walgreens #7187,78745,04/20/2022,98,"6721 S CONGRESS AVE
AUSTIN, TX 78745
(30.1924, -97.77848)",2803709,Routine Inspection
Whataburger #736,78728,03/10/2023,94,"14310 N IH
SVRD SB AUSTIN, TX 78728",2801522,Routine Inspection
Torchy's Tacos,78723,08/26/2022,92,"1801 E 51ST ST
AUSTIN, TX 78723
(30.30233, -97.69938)",11232472,Routine Inspection
Popeye's #315 - Z & H Foods Inc.,78702,06/23/2023,87,"1823 AIRPORT BLVD
AUSTIN, TX 78702
(30.28204, -97.70307)",11637616,Routine Inspection
PF - NLGX Media LLC,78660,08/31/2022,91,"113 E PECAN ST
PFLUGERVILLE, TX 78660
(30.43963, -97.6203)",12395714,Routine Inspection
JDs Supermarket #9 (Meat - Grocery),78741,10/14/2024,90,"6214 E RIVERSIDE DR
AUSTIN, TX 78741
(30.22562, -97.70371)",12398783,Routine Inspection
ABIA-East Side Pies (West Food Park),78719,01/19/2022,99,"3600 PRESIDENTIAL BLVD
AUSTIN, TX 78719
(30.20476, -97.66733)",12143492,Routine Inspection
McDonald's   #14774,78749,04/04/2022,91,"5017 W US 290 HWY
EB AUSTIN, TX 78749
(30.23518, -97.82178)",2801761,Routine Inspection
WL - Walgreens #06050,78746,11/28/2022,100,"3700 BEE CAVES RD
WEST LAKE HILLS, TX 78746
(30.28005, -97.80665)",10005361,Routine Inspection
Metcalf BBQ,78701,01/09/2023,97,"87 RAINEY ST
AUSTIN, TX 78701
(30.25988, -97.73836)",12132568,Routine Inspection
Tokyo Gardens Catering,78750,03/23/2023,100,"12860 N US 183 HWY
AUSTIN, TX 78750
(30.43458, -97.77255)",10747724,Routine Inspection
MN - Double Dave's & Pizzaworks,78653,12/20/2023,89,"11828 RING DR
MANOR, TX 78653
(30.3478, -97.54137)",12060335,Routine Inspection
Dollar General Store #13115,78741,11/27/2024,97,"1401 S PLEASANT VALLEY RD
AUSTIN, TX 78741
(30.23971, -97.71829)",10860672,Routine Inspection
Burger King,78752,03/12/2024,97,"7105 N IH
AUSTIN, TX 78752",10104313,Routine Inspection
Jack in the Box #907,78702,06/06/2022,89,"1151 AIRPORT BLVD
AUSTIN, TX 78702
(30.27402, -97.69765)",10790663,Routine Inspection
WL - Eanes Elementary,78746,11/29/2023,100,"4101 BEE CAVES RD
WEST LAKE HILLS, TX 78746
(30.28351, -97.81138)",10002740,Routine Inspection
CVS Pharmacy # 10139,78726,09/17/2024,95,"7300 N FM 620 RD
AUSTIN, TX 78726
(30.40412, -97.85378)",11275726,Routine Inspection
Pizza Hut,78702,11/27/2024,90,"1144 AIRPORT BLVD
AUSTIN, TX 78702
(30.2712, -97.69782)",2802789,Routine Inspection
Galaxy Cafe,78748,04/08/2022,88,"9911 BRODIE LN
AUSTIN, TX 78748
(30.18411, -97.84813)",2802121,Routine Inspection
Lady Quacken Bush's Cakery,78723,05/06/2022,93,"1900 SIMOND AVE
AUSTIN, TX 78723
(30.2969, -97.70429)",12028759,Routine Inspection
OOB - MN-Beer: 30,78653,06/09/2022,93,"14001 SHADOWGLEN BLVD
MANOR, TX 78653
(30.3503, -97.54689)",11805376,Routine Inspection
Starbucks #6374,78726,01/21/2022,93,"7710 N FM
AUSTIN, TX 78726",12392845,Routine Inspection
JuiceLand Dom,78758,11/28/2022,93,"3120 PALM WAY
AUSTIN, TX 78758
(30.40288, -97.72253)",12099873,Routine Inspection
Ramos Restaurant #3,78728,05/10/2022,86,"14611 BURNET RD
AUSTIN, TX 78728
(30.45048, -97.69508)",11924499,Routine Inspection
Eating Recovery Center of Texas,78758,08/15/2022,89,"12221 RENFERT WAY
AUSTIN, TX 78758
(30.41148, -97.70398)",11462776,Routine Inspection
PF - Golden Chick,78660,08/02/2022,94,"1103 W PECAN ST
PFLUGERVILLE, TX 78660
(30.44367, -97.62972)",12392543,Routine Inspection
Canyon Ridge Middle School,78732,01/26/2022,100,"12601 COUNTRY TRAILS LN
AUSTIN, TX 78732
(30.36555, -97.90147)",2802219,Routine Inspection
Lotus Hunan Chinese Restaurant,78746,01/25/2022,85,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.27346, -97.80054)",10770063,Routine Inspection
EZ Corner Store,78745,12/22/2022,86,"719 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.19702, -97.78833)",2803518,Routine Inspection
HEB Food Store #269 - Supermarket,78759,04/18/2023,93,"10710 RESEARCH BLVD
SB AUSTIN, TX 78759
(30.39817, -97.74929)",2803559,Routine Inspection
Taco Shack,78756,07/06/2023,85,"4002 N LAMAR BLVD
AUSTIN, TX 78756
(30.30834, -97.74151)",2802345,Routine Inspection
New One Taco,78756,09/19/2024,95,"5425 BURNET RD
AUSTIN, TX 78756
(30.32899, -97.73961)",12398387,Routine Inspection
"Lammes Candies Since 1885, Inc.",78757,05/30/2024,95,"2927 W ANDERSON LN
AUSTIN, TX 78757
(30.35871, -97.73893)",11262121,Routine Inspection
Man Pasand Supermarket-Kitchen,78717,04/28/2022,74,"13945 N US 183 HWY
AUSTIN, TX 78717
(30.47085, -97.79676)",12185647,Routine Inspection
Mexican American Cultural Ctr - COA Pks & Rec.,78701,12/15/2022,98,"600 RIVER ST
AUSTIN, TX 78701
(30.25809, -97.73969)",10045457,Routine Inspection
Dessau Mini Mart,78754,07/27/2023,80,"12915 DESSAU RD
AUSTIN, TX 78754
(30.3975, -97.64201)",10557944,Routine Inspection
CVS/Pharmacy #3881,78748,08/05/2024,99,"520 W SLAUGHTER LN
AUSTIN, TX 78748
(30.17273, -97.79831)",10017515,Routine Inspection
"Goddard School, The",78739,09/04/2024,100,"12101 ARCHELETA BLVD
AUSTIN, TX 78739
(30.17049, -97.88974)",12392978,Routine Inspection
Halal Bros,78705,03/29/2022,86,"2712 GUADALUPE ST
AUSTIN, TX 78705
(30.29238, -97.74165)",11040224,Routine Inspection
Chick-Fil-A,78749,01/04/2022,85,"5033 W US 290 HWY
AUSTIN, TX 78749
(30.23541, -97.82193)",2801392,Routine Inspection
Craigo's Pizza & Pastaria,78747,09/30/2024,81,"11215 S IH
SVRD NB AUSTIN, TX 78747",10014353,Routine Inspection
Mi Pueblito Market,78741,01/24/2023,85,"2030 E OLTORF ST
AUSTIN, TX 78741
(30.23041, -97.73181)",10214537,Routine Inspection
Las Cazuelas,78702,08/09/2023,86,"1701 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.25763, -97.72642)",2801739,Routine Inspection
WL- Kerbey Lane Cafe -Westlake,78746,08/20/2024,78,"701 S CAPITAL OF TEXAS HWY NB UNIT M WEST LAKE HILLS
TX 78746
(30.29182, -97.82749)",11197918,Routine Inspection
PF - Hendrickson High School,78660,08/26/2022,95,"2905 FM
PFLUGERVILLE, TX 78660
(30.46782, -97.59319)",12392632,Routine Inspection
Tokyo Ramen,78757,07/11/2023,90,"9070 RESEARCH BLVD
AUSTIN, TX 78757
(30.37273, -97.72764)",12396121,Routine Inspection
Advantage Food Sampling,78703,11/18/2022,100,"525 N LAMAR BLVD
AUSTIN, TX 78703
(30.27117, -97.75387)",12186567,Routine Inspection
Roaring Fork Restaurant,78701,10/25/2023,83,"701 CONGRESS AVE
AUSTIN, TX 78701
(30.26918, -97.7424)",2801929,Routine Inspection
Central Machine Works Brewery,78702,12/06/2023,95,"4824 E CESAR CHAVEZ ST
AUSTIN, TX 78702
(30.25186, -97.70164)",12186355,Routine Inspection
"Snooze, an A.M. Eatery",78756,05/17/2022,93,"3800 N LAMAR BLVD
AUSTIN, TX 78756
(30.30585, -97.74269)",11520599,Routine Inspection
Subway #43833,78744,01/02/2024,91,"7709 E BEN WHITE BLVD
AUSTIN, TX 78744
(30.21776, -97.68954)",10203456,Routine Inspection
Foodie's Corner 2,78705,10/04/2022,80,"2400 RIO GRANDE ST
AUSTIN, TX 78705
(30.28803, -97.74463)",11748576,Routine Inspection
McDonald's #14128,78753,05/17/2022,98,"1024 E ANDERSON LN
AUSTIN, TX 78753
(30.33692, -97.69357)",12396012,Routine Inspection
IDEA Public Schools-IDEA Allan,78741,08/30/2022,97,"1701 VARGAS RD
AUSTIN, TX 78741
(30.22643, -97.69933)",11318405,Routine Inspection
"PF - Tokyo Garden Catering, LLC",78660,01/21/2022,99,"201 N FM
PFLUGERVILLE, TX 78660",12392904,Routine Inspection
Torchy's Tacos,78749,08/11/2022,91,"5900 W SLAUGHTER LN
AUSTIN, TX 78749
(30.20117, -97.87881)",12041072,Routine Inspection
Whole Foods Market,78702,08/04/2022,86,"901 E 5TH ST
AUSTIN, TX 78702
(30.26435, -97.73388)",12392568,Routine Inspection
Pizza Paradise,78758,12/07/2022,95,"1921 CEDAR BEND DR
AUSTIN, TX 78758
(30.40824, -97.69808)",12392910,Routine Inspection
Canteen @ University of St. Augustine,78739,09/06/2023,100,"5401 LA CROSSE AVE
AUSTIN, TX 78739
(30.19132, -97.87714)",12396576,Routine Inspection
Tomgro Grocery,78741,03/06/2023,78,"1313 MONTOPOLIS DR
AUSTIN, TX 78741
(30.23029, -97.69955)",2803758,Routine Inspection
Casa de Luz,78704,10/13/2022,89,"1701 TOOMEY RD
AUSTIN, TX 78704
(30.26441, -97.76137)",2800313,Routine Inspection
Smoothie King,78746,08/25/2022,92,"3201 BEE CAVES RD
AUSTIN, TX 78746
(30.27346, -97.80054)",11503088,Routine Inspection
WL - Starbucks Coffee #6238,78746,06/06/2022,97,"701 S CAPITAL OF TEXAS HWY NB UNIT B-200 WEST LAKE HILLS
TX 78746
(30.29182, -97.82749)",10942718,Routine Inspection
Jason's Deli,78757,09/14/2023,96,"2438 W ANDERSON LN
AUSTIN, TX 78757
(30.35698, -97.73139)",12149603,Routine Inspection
Wal-Mart Supercenter #1253-Meat/Produce,78704,12/30/2021,97,"710 E BEN WHITE BLVD
AUSTIN, TX 78704
(30.21915, -97.75527)",2804121,Routine Inspection
OOB - Accent Food Svcs @TX Assc of School Boards,78727,09/14/2022,100,"12007 RESEARCH BLVD
NB AUSTIN, TX 78727
(30.42611, -97.75173)",12185644,Routine Inspection
Burpy Market,78744,02/14/2023,90,"6311 BURLESON RD
AUSTIN, TX 78744
(30.20504, -97.71632)",11569080,Routine Inspection
Hilton Garden Inn Austin Airport,78741,02/27/2023,87,"7610 JOHN GLENN WAY
AUSTIN, TX 78741
(30.22167, -97.68882)",11712723,Routine Inspection
HWD at Rundberg,78753,08/14/2024,78,"825 E RUNDBERG LN
AUSTIN, TX 78753
(30.35667, -97.68698)",11947304,Routine Inspection
Krispy Kreme,78745,07/26/2022,87,"701 E STASSNEY LN
AUSTIN, TX 78745
(30.2, -97.77)",12186185,Routine Inspection
Quattro Gatti Restaurant,78701,10/03/2024,95,"908 CONGRESS AVE
AUSTIN, TX 78701
(30.27119, -97.74164)",10290244,Routine Inspection
Domino's,78704,03/28/2024,96,"2407 S CONGRESS AVE
AUSTIN, TX 78704
(30.23819, -97.75406)",12393133,Routine Inspection
Bedichek Jr High,78745,09/15/2022,100,"6809 BILL HUGHES RD
AUSTIN, TX 78745
(30.19399, -97.78608)",2800330,Routine Inspection
Live Oak Elementary,78729,09/07/2022,95,"8607 ANDERSON MILL RD
AUSTIN, TX 78729
(30.45389, -97.77092)",10538464,Routine Inspection
Trader Joe's #454,78759,05/11/2023,97,"9722 GREAT HILLS TRL
AUSTIN, TX 78759
(30.39484, -97.75238)",11146920,Routine Inspection
"Texas Coffee Traders, Inc.",78702,07/28/2022,92,"1400 E 4TH ST
AUSTIN, TX 78702
(30.26193, -97.72877)",2802613,Routine Inspection
World Food And Halal Market,78753,04/20/2022,83,"9616 N LAMAR BLVD
AUSTIN, TX 78753
(30.36731, -97.69624)",10114565,Routine Inspection
Caspian Grill,78759,07/25/2022,94,"12518 RESEARCH BLVD
AUSTIN, TX 78759
(30.42874, -97.7603)",11265779,Routine Inspection
Holiday Inn Austin Midtown,78752,08/11/2022,82,"6000 MIDDLE FISKVILLE RD
AUSTIN, TX 78752
(30.32368, -97.71049)",11424358,Routine Inspection
Alamo Drafthouse Cinemas,78704,01/09/2024,99,"1120 S LAMAR BLVD
AUSTIN, TX 78704
(30.25589, -97.76289)",12395444,Routine Inspection
Luby's Restaurant Corporation,78748,10/17/2023,75,"415 W SLAUGHTER LN
AUSTIN, TX 78748
(30.17034, -97.79789)",12397946,Routine Inspection
Peached Social House,78752,01/24/2023,95,"6500 N LAMAR BLVD
AUSTIN, TX 78752
(30.3327, -97.72235)",11589224,Routine Inspection
Scottish Rite Dorm,78705,11/14/2023,88,"210 W 27TH ST
AUSTIN, TX 78705
(30.29292, -97.73949)",2800292,Routine Inspection
HEB Food Store #465,78702,01/20/2022,97,"2701 E 7TH ST
AUSTIN, TX 78702
(30.25949, -97.71153)",2800609,Routine Inspection
"Watermark at Southpark Meadows, The",78748,11/30/2023,90,"9320 ALICE MAE LN
AUSTIN, TX 78748
(30.16609, -97.79427)",12186437,Routine Inspection
Once Over Coffee Bar,78704,04/18/2023,99,"2009 S 1ST ST
AUSTIN, TX 78704
(30.24496, -97.75718)",12395903,Routine Inspection
Hook & Reel Cajun and Bar,78757,06/17/2022,92,"9070 RESEARCH BLVD
AUSTIN, TX 78757
(30.37273, -97.72764)",12395446,Routine Inspection
Hudson Tavern,78734,05/13/2022,95,"5000 HUDSON BEND RD
AUSTIN, TX 78734
(30.41199, -97.92702)",11661805,Routine Inspection
Stonebridge Health Rehab,78736,11/28/2022,98,"11127 CIRCLE DR
AUSTIN, TX 78736
(30.22766, -97.95164)",12392446,Routine Inspection
Muangthai Thai Cuisine,78717,02/07/2024,72,"13945 N US 183 HWY
AUSTIN, TX 78717
(30.47085, -97.79676)",10246937,Routine Inspection
North Lamar Quick Stop,78753,06/23/2022,89,"8545 N LAMAR BLVD
AUSTIN, TX 78753
(30.35407, -97.70432)",12394542,Routine Inspection
OOB - McDonald's,78750,01/21/2022,92,"12801 N FM 620 RD
AUSTIN, TX 78750
(30.46547, -97.80342)",2802294,Routine Inspection
Levy at Q2 Stadium/Upper Concourse 314,78758,06/24/2022,100,"10414 MC KALLA PL
AUSTIN, TX 78758
(30.38667, -97.71812)",12394503,Routine Inspection
Beer Geek,78652,09/12/2022,89,"2051 W FM 1626 RD
AUSTIN, TX 78652",12392375,Routine Inspection
El Jacalito,78741,09/14/2022,83,"2030 E OLTORF ST
AUSTIN, TX 78741
(30.23041, -97.73181)",11452574,Routine Inspection
Murphy's Deli,78701,02/15/2022,86,"700 LAVACA ST
AUSTIN, TX 78701
(30.27013, -97.74469)",11397192,Routine Inspection
Short Stop,78723,12/14/2023,87,"6603 BERKMAN DR
AUSTIN, TX 78723
(30.31939, -97.68911)",2800228,Routine Inspection
Pappadeaux Seafood Kitchen #3,78752,04/08/2022,96,"6319 N IH
AUSTIN, TX 78752",2800247,Routine Inspection
Saigon Cafe,78734,01/24/2022,90,"5000 HUDSON BEND RD
AUSTIN, TX 78734
(30.41199, -97.92702)",11363962,Routine Inspection
Subway #43833,78744,07/08/2022,91,"7709 E BEN WHITE BLVD
AUSTIN, TX 78744
(30.21776, -97.68954)",10203456,Routine Inspection
